country,"Population (2023), millions",Fossil CO2/GtCO2,Land CO2/GtCO2,Territorial Total/GtCO2,Emp Fossil Total/GtCO2,Emp Land Total/GtCO2,Empire Total/GtCO2,Col Fossil Total/GtCO2,Col Land Total/GtCO2,Colonial Total/GtCO2,Cons Total/GtCO2,Emp Cons Total/GtCO2,Col Cons Total/GtCO2,Temperature increase/degC,Col Temperature increase/degC,Difference in temp increase/degC,Share/percent,Col share/percent,Change/percent,Territorial per yearly capita /tCO2/pc,Colonial per yearly capita /tCO2/pc,Territorial per 2023 capita /tCO2/pc,Colonial per 2023 capita /tCO2/pc,Consumption per yearly capita /tCO2/pc,Colonial consumption per yearly capita /tCO2/pc,Consumption per 2023 capita /tCO2/pc,Colonial consumption per 2023 capita /tCO2/pc
Occupied Palestinian Territory,5.371231,0.06932881700823065,0.0050929600000000005,0.07442177700823065,0.0,0.0,0.0,0.06932881700823065,0.0050929600000000005,0.07442177700823065,0.07442177700823065,0.0,0.07442177700823065,3.348979965370379e-05,3.348979965370379e-05,0.0,0.002909829022682831,0.0029098290226828305,0.0,22.445182427106374,22.445182427106374,13.85562769656167,13.85562769656167,22.445182427106374,22.445182427106374,13.85562769656167,13.85562769656167
Oman,4.644384,1.5715541333427878,0.00026869333333296835,1.571822826676121,0.0,0.0,0.0,1.5715541333427878,0.00026869333333296835,1.571822826676121,1.4256875583646438,0.0,1.4256875583646438,0.0007073202720042544,0.0007073202720042544,0.0,0.06145695337363029,0.06145695337363028,0.0,545.5259844104302,545.5259844104302,338.4351566701033,338.4351566701033,510.6801384344314,510.6801384344314,306.9702157195968,306.9702157195968
Pakistan,240.485664,5.748276008877533,2.1425117866666636,7.890787795544196,-0.000633646,-0.9147175999999972,-0.9153512459999973,5.747642362877532,1.2277941866666662,6.975436549544199,8.29653870792813,-0.9153512459999973,7.381187461928134,0.0035508545079948883,0.003138946447294889,-0.00041190806069999917,0.3085231804766854,0.2727337149649291,-11.60025170765436,102.58890949777809,59.29665928475484,32.81188435225892,29.00562317737243,104.69194156767405,61.399691354650805,34.49909890648671,30.692837731600225
Panama,4.468085,0.35106057054338785,1.2401174399999955,1.5911780105433833,0.0,0.0,0.0,0.35106057054338785,1.2401174399999955,1.5911780105433833,1.562565312074492,0.0,1.562565312074492,0.0007160301047445224,0.0007160301047445224,0.0,0.06221372481903792,0.06221372481903791,0.0,2044.7509060303623,2044.7509060303623,356.1208013149668,356.1208013149668,2035.4737787384297,2035.4737787384297,349.7170067432674,349.7170067432674
Papua New Guinea,10.329932,0.20079328723329246,1.7152527466666663,1.9160460338999585,-0.010061344,-0.3173817866666649,-0.32744313066666486,0.19073194323329246,1.3978709600000012,1.5886029032332938,1.9160460338999585,-0.32744313066666486,1.5886029032332938,0.0008622207152549813,0.0007148713064549822,-0.00014734940879999913,0.07491579188739105,0.06211304028436747,-17.089523157237537,459.57634590751644,257.589469862417,185.48486416947938,153.78638535406563,459.57634590751644,257.589469862417,185.48486416947938,153.78638535406563
Paraguay,6.861527,0.2043612980831939,4.523452266666665,4.727813564749859,0.0,0.0,0.0,0.2043612980831939,4.523452266666665,4.727813564749859,4.825731556801227,0.0,4.825731556801227,0.0021275161041374364,0.0021275161041374364,0.0,0.1848535425729118,0.18485354257291178,0.0,1920.525799911194,1920.525799911194,689.0322758694762,689.0322758694762,1937.6151556368854,1937.6151556368854,703.3028590867932,703.3028590867932
Peru,34.35272,2.11209796891467,5.367967626666665,7.480065595581335,0.0,0.0,0.0,2.11209796891467,5.367967626666665,7.480065595581335,7.689194263248523,0.0,7.689194263248523,0.0033660295180116006,0.0033660295180116006,0.0,0.29246428715598577,0.29246428715598566,0.0,693.9983436122088,693.9983436122088,217.7430373950399,217.7430373950399,701.0780305695929,701.0780305695929,223.83072616225215,223.83072616225215
Philippines,117.337368,3.8337543993835705,11.039314453333333,14.873068852716903,-0.002357549,-4.560959413333333,-4.563316962333333,3.8313968503835705,6.47835504,10.30975189038357,15.71384516961489,-4.563316962333333,11.150528207281557,0.006692880983722606,0.004639388350672606,-0.00205349263305,0.5815245099456489,0.40310264647375316,-30.681744349618473,862.3979086611549,210.12167728083764,126.75475090524363,87.86418228150106,871.8609322964663,219.58470091614902,133.9202117573908,95.02964313364825
Poland,41.026068,28.793872118243783,-1.71797632,27.075895798243785,-3.071463416,-1.1394917866666667,-4.210955202666667,25.722408702243786,-2.8574681066666665,22.864940595577117,26.37472434378055,-4.210955202666667,22.163769141113885,0.012184153109209703,0.010289223268009703,-0.0018949298412000003,1.0586448023157597,0.8939999879278743,-15.552413238862448,856.3563286931101,659.2821606358599,659.9680914642804,557.3271266351218,838.131124835916,641.0569567786658,642.8772151350344,540.2362503058758
Portugal,10.247607,2.7377592420464305,0.1651120533333297,2.9028712953797604,0.09227450599999999,6.686555733333327,6.778830239333327,2.830033748046431,6.851667786666656,9.681701534713087,3.609469150822711,6.778830239333327,10.388299390156037,0.001306292082920892,0.004356765690620889,0.003050473607699997,0.11349983141997208,0.378546404657139,233.52155674702425,320.4364182479539,1230.3229471575548,283.27308954956607,944.7768181111051,388.26595735281444,1298.1524862624156,352.22556357037416,1013.729292131913
Puerto Rico,3.260315,0.000208848,0.1977338666666645,0.1979427146666645,0.0,0.0,0.0,0.000208848,0.1977338666666645,0.1979427146666645,0.1979427146666645,0.0,0.1979427146666645,8.907422159999902e-05,8.907422159999902e-05,0.0,0.0077393940204086575,0.007739394020408657,0.0,283.97472071606256,283.97472071606256,60.712757714105685,60.712757714105685,283.97472071606256,283.97472071606256,60.712757714105685,60.712757714105685
Qatar,2.716399,2.3527758864469885,0.00152056,2.3542964464469884,-0.0577324,5.496e-05,-0.057677439999999996,2.295043486446988,0.00157552,2.2966190064469885,1.672295400759157,-0.057677439999999996,1.614617960759157,0.0010594334009011448,0.0010334785529011448,-2.595484799999999e-05,0.0920510152171301,0.08979587571881514,-2.449880094201582,3351.450279498761,2501.9100594222705,866.6975825153038,845.4645309643349,2842.259429673039,1992.7192095965481,615.629515678351,594.3964641273823
Romania,19.89281,8.805952230193983,0.9325612799999977,9.73851351019398,-4.0304e-05,-0.1603610666666665,-0.1604013706666665,8.805911926193984,0.7722002133333312,9.578112139527315,9.652192270270197,-0.1604013706666665,9.491790899603531,0.004382331079587291,0.004310150462787292,-7.218061679999978e-05,0.3807677052190964,0.37449614624258404,-1.6470826938707055,518.1411436817807,498.91403139496487,489.5494156026213,481.48613190028533,514.8290030092763,495.6018907224605,485.2100970285343,477.1468133261983
Russia,144.444368,121.05702988794125,48.85139141333333,169.9084213012746,43.98302844,25.161231493333297,69.1442599333333,165.04005832794124,74.01262290666664,239.0526812346079,157.1462755501388,68.7153394388333,225.8616149889721,0.07645878958557356,0.10757370655557355,0.03111491696999999,6.643276677550874,9.346759211751682,40.69501641165246,1597.064688638282,2271.5654756678127,1176.2896930759848,1654.980976721833,1509.741132106283,2181.34703837884,1087.9363295780338,1563.6581620750496
Rwanda,14.094693,0.035658886874783594,0.706956586666662,0.7426154735414456,-0.000411727,-0.2478940266666644,-0.2483057536666644,0.03524715987478359,0.4590625599999976,0.4943097198747812,0.746907796130196,-0.2483057536666644,0.49860204246353157,0.0003341769630936505,0.00022243937394365152,-0.00011173758914999899,0.029035641776805066,0.01932709519858393,-33.436652280152956,252.05362288616138,119.2045200832108,52.687594794824236,35.07062692850289,252.39389634223065,119.54479353928006,52.992129458243326,35.37516159192198
Saudi Arabia,36.947024,18.0954450789912,-0.0483281599999976,18.0471169189912,0.0,0.026660873774209636,0.026660873774209636,18.0954450789912,-0.021667286225787966,18.073777792765412,17.289397580230872,0.026660873774209636,17.31605845400508,0.00812120261354604,0.008133200006744435,1.199739319839542e-05,0.7056271255229929,0.7066695433124753,0.14772926830299538,856.0586640725561,868.2722109383196,488.4592848125251,489.18088213993667,822.8108723408147,835.0244192065783,467.95102036447844,468.6726176918899
Senegal,17.763164,0.28880257692796746,0.5444337599999949,0.8332363369279624,-0.000742515,-0.3299187733333299,-0.3306612883333299,0.28806006192796746,0.214514986666665,0.5025750485946324,0.8848589034342969,-0.3306612883333299,0.554197615100967,0.00037495635161758305,0.0002261587718675846,-0.00014879757974999846,0.03257884148182554,0.019650262614868238,-39.68397364335268,232.5513254645056,64.33215014075903,46.908103586048206,28.293104122364262,236.47821817650464,68.25904285275806,49.8142618868067,31.199262423122757
Serbia,7.149073,2.8678992753506227,0.30015487999999774,3.1680541553506205,0.0,-0.1613259199999989,-0.1613259199999989,2.8678992753506227,0.13882895999999884,3.0067282353506215,3.1680541553506205,-0.1613259199999989,3.0067282353506215,0.0014256243699077792,0.0013530277059077796,-7.259666399999959e-05,0.12386825869060694,0.11756055061108756,-5.092271536063577,574.7867591984068,491.0971481208526,443.1419507606959,420.5759593377521,574.7867591984068,491.0971481208526,443.1419507606959,420.5759593377521
Sierra Leone,8.791092,0.041292179123792155,1.528840639999996,1.5701328191237882,-0.002634416,-0.7263513599999969,-0.7289857759999969,0.038657763123792155,0.8024892799999991,0.8411470431237913,1.5701328191237882,-0.7289857759999969,0.8411470431237913,0.0007065597686057046,0.00037851616940570606,-0.00032804359919999857,0.0613908754966698,0.03288814345503687,-46.42828728379851,670.6527864634555,177.92898393145907,178.60498094250272,95.68174728734398,670.6527864634555,177.92898393145907,178.60498094250272,95.68174728734398
Singapore,6.014725,2.1686776518382525,0.048071679999994135,2.2167493318382467,-0.038707719,-0.03314698666666283,-0.07185470566666283,2.129969932838253,0.014924693333331301,2.1448946261715838,5.376938210844188,-0.07185470566666283,5.305083505177525,0.000997537199327211,0.0009652025817772126,-3.23346175499983e-05,0.08667303847209036,0.08386357978445291,-3.2414447874030583,884.711574337699,597.7381109080055,368.5537296947486,356.6072640347786,1527.0456923998709,1240.0722289701775,893.9624356631747,882.0159700032048
Slovakia,5.795206,4.005002766924993,0.04731445333333293,4.052317220258327,-0.428977879,-0.1426395199999978,-0.5716173989999978,3.5760248879249934,-0.09532506666666486,3.4806998212583284,4.250921002940945,-0.5716173989999978,3.679303603940947,0.001823542749116247,0.0015663149195662477,-0.0002572278295499993,0.1584422024123532,0.13609244184030028,-14.10593909436238,959.4516321609707,755.745080160653,699.2533518667544,600.6170999371426,996.188275886724,792.4817238864063,733.5237095870182,634.8874576574063
Slovenia,2.119681,0.8897058552038709,0.16485557333332854,1.0545614285371994,-0.002770785,-0.0645596799999978,-0.0673304649999978,0.8869350702038709,0.10029589333333074,0.9872309635372016,1.1881680505586176,-0.0673304649999978,1.12083758555862,0.0004745526428417397,0.00044425393359174073,-3.0298709249998955e-05,0.04123246681707209,0.038599902142540644,-6.384688760463485,611.4563765253183,532.5697951961168,497.5094972013239,465.74506425127254,676.6687746028629,597.7821932736614,560.5409731740849,528.7765402240337
Somalia,18.143378,0.03475015163136447,0.6328338666666641,0.6675840182980285,-0.000661352,-0.05745151999999882,-0.058112871999998816,0.034088799631364464,0.5753823466666652,0.6094711462980297,0.6675840182980285,-0.058112871999998816,0.6094711462980297,0.00030041280823411284,0.00027426201583411337,-2.615079239999947e-05,0.026101974846797778,0.02382981032271838,-8.704952546370812,96.80465850940406,70.32433153302553,36.7949131797854,33.59193344800674,96.80465850940406,70.32433153302553,36.7949131797854,33.59193344800674
South Africa,60.414496,22.366042570389386,4.871178079999998,27.237220650389386,-0.164381696,-0.529069386666665,-0.693451082666665,22.201660874389386,4.3421086933333335,26.54376956772272,23.11817522733679,-0.693451082666665,22.424724144670126,0.012256749292675223,0.011944696305475223,-0.00031205298720000073,1.0649524686430683,1.0378391132883427,-2.5459685904360154,1152.7512735588243,1015.6853629966831,450.8391603629266,439.36093694670103,1070.9057294939334,933.8398189317923,382.6594072279737,371.1811838117482
South Korea,51.78406,20.20118569994281,0.839410186666665,21.040595886609474,-0.008522275,-0.5342966933333331,-0.5428189683333331,20.192663424942808,0.30511349333333193,20.49777691827614,22.927511537860244,-0.5428189683333331,22.384692569526912,0.009468268148974264,0.009223999613224263,-0.00024426853575000053,0.822669640885169,0.801445874783153,-2.579864996498458,509.8635783850599,469.9742469848898,406.3141415835196,395.8317852689832,549.1971899292903,509.3078585291202,442.75229748034906,432.26994116581267
South Sudan,11.088797,0.04394181769042008,1.0904552533333283,1.1343970710237483,-0.04394181769042008,-0.9869961066666624,-1.0309379243570824,0.0,0.1034591466666659,0.1034591466666659,1.1343970710237483,-1.0309379243570824,0.1034591466666659,0.0005104786819606867,4.655661599999966e-05,-0.000463922065960687,0.04435397343638056,0.00404516580676876,-90.87981190102174,371.44068907150097,74.93544629530732,102.30118479252063,9.33006048056123,371.44068907150097,74.93544629530732,102.30118479252063,9.33006048056123
Spain,47.519628,15.592965413073312,0.48861882666666456,16.081584239739975,0.0,1.9457488799999985,1.9457488799999985,15.592965413073312,2.434367706666663,18.027333119739975,17.0833773565807,1.9457488799999985,19.029126236580698,0.007236712907882989,0.00811229990388299,0.0008755869960000006,0.628776447333943,0.7048535955757869,12.099236312749378,450.64171441318064,568.5255877266145,338.41982600831756,379.3660404862592,473.4701934343704,591.3540667478043,359.501496025615,400.4477105035565
Sri Lanka,21.893584,0.5639952115459639,1.6098272533333295,2.173822464879293,-0.0015863785,-0.6567842133333306,-0.6583705918333306,0.5624088330459639,0.953043039999999,1.5154518730459627,2.489673169899122,-0.6583705918333306,1.8313025780657917,0.000978220109195682,0.0006819533428706832,-0.0002962667663249987,0.08499463400028914,0.05925289639590989,-30.286309138400043,280.601226549783,102.9020606174367,99.29038867639457,69.21899461714276,295.9959781618037,118.29681222945734,113.71702184069645,83.64562778144463
Sudan,48.109004,0.5173216347155488,2.8731378133333307,3.3904594480488797,-0.004221899,-0.7333862399999984,-0.7376081389999984,0.5130997357155488,2.1397515733333323,2.6528513090488812,3.3904594480488797,-0.7376081389999984,2.6528513090488812,0.0015257067516219957,0.0011937830890719964,-0.00033192366254999927,0.13256411898187748,0.10372425978324672,-21.75540366437571,259.6589551562273,133.23466212111754,70.47453004948677,55.14251155664917,259.6589551562273,133.23466212111754,70.47453004948677,55.14251155664917
Swaziland,1.210829,0.04423656332202624,0.09367626666666116,0.1379128299886874,0.0,0.0,0.0,0.04423656332202624,0.09367626666666116,0.1379128299886874,0.1379128299886874,0.0,0.1379128299886874,6.206077349490933e-05,6.206077349490933e-05,0.0,0.005392275909469667,0.0053922759094696664,0.0,438.07028339282294,438.07028339282294,113.89951016096195,113.89951016096195,438.07028339282294,438.07028339282294,113.89951016096195,113.89951016096195
Sweden,10.612087,5.097344741013995,1.37172832,6.469073061013995,0.0,0.0,0.0,5.097344741013995,1.37172832,6.469073061013995,7.477063588439958,0.0,7.477063588439958,0.0029110828774562975,0.0029110828774562975,0.0,0.2529353275280213,0.2529353275280212,0.0,920.417966197177,920.417966197177,609.5948008166531,609.5948008166531,1028.9274397322522,1028.9274397322522,704.5799368625567,704.5799368625567
Switzerland,8.796671,3.1318859526210243,0.0600041066666674,3.1918900592876915,0.0,0.0,0.0,3.1318859526210243,0.0600041066666674,3.1918900592876915,5.536615462818456,0.0,5.536615462818456,0.0014363505266794612,0.0014363505266794612,0.0,0.12480022253030805,0.12480022253030802,0.0,550.4087701361727,550.4087701361727,362.8520447437095,362.8520447437095,851.9086810082352,851.9086810082352,629.398946808225,629.398946808225
Syria,23.22701,1.9440400422867172,0.2872453866666639,2.231285428953381,-0.000472457,-0.2203224266666635,-0.2207948836666635,1.9435675852867174,0.0669229600000004,2.0104905452867174,2.231285428953381,-0.2207948836666635,2.0104905452867174,0.0010040784430290215,0.0009047207453790229,-9.935769764999865e-05,0.08724138766989943,0.07860849302023146,-9.895411891352278,265.8298628705443,161.25755695773412,96.06425575023997,86.55830196339164,265.8298628705443,161.25755695773412,96.06425575023997,86.55830196339164
Taiwan,23.923272,9.90370661832741,0.5881636,10.49187021832741,-0.138605108,-0.13265512,-0.271260228,9.76510151032741,0.45550848,10.22060999032741,11.345464599588546,-0.271260228,11.074204371588547,0.004721341598247334,0.004599274495647334,-0.00012206710259999969,0.4102233202538868,0.3996172729937324,-2.5854325525887303,553.8390692630918,489.6825120041217,438.5633461145035,427.22458660033675,592.4740472334431,528.317489974473,474.24384923552867,462.905089721362
Tajikistan,10.143545,0.5089333403033561,0.262586666666661,0.7715200069700172,-0.3571020295,-0.2060755733333292,-0.5631776028333292,0.15183131080335618,0.0565110933333318,0.20834240413668798,0.8757934806318775,-0.5536454063333291,0.3221480742985483,0.0003471840031365077,9.375408186150959e-05,-0.00025342992127499813,0.030165784775785884,0.008146013150766383,-72.99585205121136,312.57106974828343,48.545762119327655,76.06019463314031,20.539407488869816,324.739942791044,62.46190845915818,86.3399808086697,31.75892395592944
Tanzania,67.438112,0.28622901230649134,9.252442719999996,9.538671732306488,-0.006848016,-2.5223586666666664,-2.5292066826666666,0.2793809963064913,6.7300840533333295,7.009465049639821,9.675530819371854,-2.5292066826666666,7.146324136705187,0.00429240227953792,0.003154259272337919,-0.0011381430072000005,0.3729540594205388,0.274064200760312,-26.51529220887755,667.4106342300294,291.6709047101302,141.44333892838648,103.93922430153177,670.3997599781585,294.66003045825926,143.47274163564742,105.9686270087927
Thailand,71.80128,8.358936792635701,12.45632981333333,20.815266605969033,0.0,0.0,0.0,8.358936792635701,12.45632981333333,20.815266605969033,20.594628061431045,0.0,20.594628061431045,0.009366869972686064,0.009366869972686064,0.0,0.8138594551193108,0.8138594551193106,0.0,770.0209101746055,770.0209101746055,289.90105198638565,289.90105198638565,767.2318368745706,767.2318368745706,286.8281465376529,286.8281465376529
Timor-Leste,1.3606,0.010799422174544354,0.27433589333332825,0.2851353155078726,0.0,0.0,0.0,0.010799422174544354,0.27433589333332825,0.2851353155078726,0.2851353155078726,0.0,0.2851353155078726,0.00012831089197854265,0.00012831089197854265,0.0,0.011148551537070579,0.011148551537070575,0.0,512.3017876406526,512.3017876406526,209.56586469783375,209.56586469783375,512.3017876406526,512.3017876406526,209.56586469783375,209.56586469783375
Togo,9.053804,0.0731336145717973,0.41769599999999585,0.49082961457179314,-0.00042136,-0.2089395999999978,-0.2093609599999978,0.07271225457179731,0.20875639999999804,0.2814686545717953,0.5261454014456806,-0.2093609599999978,0.3167844414456827,0.0002208733265573069,0.00012666089455730788,-9.421243199999902e-05,0.019191026001909053,0.011005188171708378,-42.654508567631424,261.32851820268746,75.32296263081518,54.21252929396231,31.08844134153946,265.74262209456407,79.7370665226918,58.11318661699332,34.98909866457046
Trinidad and Tobago,1.534938,1.68323608785988,0.041427626666664365,1.7246637145265442,-0.211154627,-0.0618605333333295,-0.2730151603333295,1.47208146085988,-0.020432906666665133,1.451648554193215,1.2009737119956136,-0.2730151603333295,0.9279585516622841,0.0007760986715369449,0.0006532418493869467,-0.00012285682214999822,0.06743290381714884,0.05675824017558502,-15.830051854965685,1775.3474123950941,1098.5405305517936,1123.6048065306509,945.737583011962,1403.8259613931998,727.0190795498993,782.4249005468713,604.5576770281823
Tunisia,12.458225,1.0035884898742233,0.47605130666666096,1.4796397965408843,-0.010628791,-0.35421719999999646,-0.36484599099999643,0.9929596988742234,0.12183410666666451,1.114793805540888,1.3593736206335532,-0.36484599099999643,0.9945276296335567,0.0006658379084433979,0.0005016572124933996,-0.00016418069594999836,0.05785267425978043,0.043587502208005086,-24.65775737128298,261.27170081146056,126.73248115578428,118.7681067359824,89.48255514255746,250.70478273176457,116.16556307608829,109.11455047838302,79.82899888495807
Turkey,85.816192,12.262963004685167,2.3187868266666647,14.581749831351832,0.0025235574082698824,0.6234491965087489,0.6259727539170187,12.265486562093438,2.9422360231754134,15.20772258526885,15.442766559580715,0.6259727539170187,16.068739313497733,0.006561787424108324,0.0068434751633709824,0.0002816877392626581,0.5701341806992255,0.5946091900309025,4.292850728868844,307.25047348122547,359.23624944533276,169.91839758342846,177.2127407525709,320.67017850294275,372.6559544670501,179.95166412861474,187.24600729775722
Turkmenistan,6.5161,2.6726613372527157,1.1986165333333292,3.871277870586045,-0.94444565,-0.8848010399999977,-1.8292466899999977,1.7282156872527157,0.3138154933333315,2.042031180586047,3.871277870586045,-1.8292466899999977,2.042031180586047,0.0017420750417637204,0.0009189140312637212,-0.0008231610104999992,0.15136371577710706,0.07984170539001528,-47.25175384331379,1737.8983343202149,604.1926452337691,594.1096469646023,313.3824190215078,1737.8983343202149,604.1926452337691,594.1096469646023,313.3824190215078
USA,339.996576,432.08543034186647,95.46686346666668,527.5522938085331,0.002357549,2.8725882133333327,2.8749457623333328,432.0877878908665,98.33945168000001,530.4272395708665,536.8892114072086,2.8749457623333328,539.7641571695418,0.2373985322138399,0.2386922578068899,0.0012937255930499936,20.626851940624817,20.739259907139125,0.5449593900120137,3970.7422963029767,3998.579584023677,1551.640019482235,1560.0958274675875,4000.2980202678536,4028.135307988554,1579.101818387749,1587.5576263731016
Uganda,48.582336,0.12436208861534988,3.192858453333331,3.317220541948681,-0.003155991,-1.131699679999999,-1.1348556709999988,0.12120609761534988,2.0611587733333323,2.182364870948682,3.37399657239613,-1.1348556709999988,2.239140901396131,0.0014927492438769063,0.0009820641919269068,-0.0005106850519499995,0.12970053921897648,0.08532863490840369,-34.21104073874253,416.14314059094744,187.07777209340765,68.2803836758422,44.92095379993012,417.9846519628173,188.91928346527752,69.44903951090639,46.08960963499431
Ukraine,36.744636,31.20190163520804,8.116834773333334,39.31873640854137,-21.150706638,-8.121256,-29.271962638,10.051194997208038,-0.00442122666666655,10.046773770541371,37.117502861012845,-28.978185757000002,8.139317104012843,0.017693431383843616,0.004521048196743617,-0.013172383187099998,1.5373295953970108,0.3928204226918248,-74.44787221504181,990.7266934841954,212.7351505147202,1070.0537735233345,273.42150757844956,945.6898550724161,173.39002940824773,1010.1475181578298,221.5103479052791
United Arab Emirates,9.516871,5.523269261312366,-0.024219039999999,5.499050221312367,-0.038039648,0.0007938666666665999,-0.0372457813333334,5.485229613312366,-0.0234251733333324,5.4618044399790335,5.965898589246642,-0.0372457813333334,5.928652807913308,0.002474572599590565,0.002457811997990565,-1.6760601600000063e-05,0.21500824858556541,0.21355196979388527,-0.6773129874133924,1829.7958649968245,1689.7454758021183,577.8212420145621,573.9075836983641,1917.842926082079,1777.792536887373,626.8760592895125,622.9624009733144
United Kingdom,67.7368,75.64488185807555,0.7749726399999994,76.41985449807555,3.9753922428570867,49.766837402250786,53.74222964510788,79.62027410093263,50.54181004225079,130.16208414318342,81.23484215976124,54.38330962210787,135.61815178186913,0.034388934524133996,0.05857293786443254,0.024184003340298542,2.9879521756529215,5.0892282517096055,70.32495677737941,1593.8863764586094,2868.823992085281,1128.1881414249794,1921.5859642496166,1671.4898447669277,2957.520993881892,1199.2719195439,2002.134021416263
Uruguay,3.423106,0.3922719850584543,1.460006293333333,1.8522782783917875,0.0,0.0,0.0,0.3922719850584543,1.460006293333333,1.8522782783917875,1.9489180115893687,0.0,1.9489180115893687,0.0008335252252763043,0.0008335252252763043,0.0,0.07242252616399267,0.07242252616399265,0.0,1987.4785276555126,1987.4785276555126,541.1104062777453,541.1104062777453,2016.3313913594152,2016.3313913594152,569.3419986378946,569.3419986378946
Uzbekistan,35.163944,6.598369194208127,1.0850447466666635,7.68341394087479,-2.8444240995,-0.977775039999997,-3.8221991394999972,3.753945094708127,0.10726970666666648,3.8612148013747936,7.68341394087479,-3.8221991394999972,3.8612148013747936,0.0034575362733936556,0.001737546660618657,-0.0017199896127749986,0.3004150367972364,0.15097025821635934,-49.74610464713323,578.7730294886669,163.8391698793208,218.5026213463083,109.8060786746445,578.7730294886669,163.8391698793208,218.5026213463083,109.8060786746445
Venezuela,28.8385,7.9847816518959585,6.53965376,14.524435411895958,0.0,0.0,0.0,7.9847816518959585,6.53965376,14.524435411895958,12.774800807275573,0.0,12.774800807275573,0.0065359959353531805,0.0065359959353531805,0.0,0.5678932349995215,0.5678932349995215,0.0,1977.4680670796813,1977.4680670796813,503.6473953879695,503.6473953879695,1912.8541920066953,1912.8541920066953,442.9772979619458,442.9772979619458
Vietnam,98.858944,5.297644325162831,8.829128586666664,14.126772911829496,-0.145388752,-3.615647413333333,-3.761036165333333,5.152255573162831,5.213481173333332,10.365736746496163,12.746395955144715,-3.761036165333333,8.985359789811383,0.006357047810323273,0.004664581535923273,-0.0016924662744000002,0.5523449649844421,0.40529160736256836,-26.623463042885838,480.81053035767684,197.17788506552202,142.89827849900456,104.853808133902,465.9874881303892,182.35484283823433,128.93518218386708,90.89071181876456
Yemen,34.449824,0.6773823698834142,0.0030899733333346327,0.6804723432167488,-0.044107232,0.01618266666666457,-0.02792456533333543,0.6332751378834142,0.0192726399999992,0.6525477778834133,0.6804723432167488,-0.02792456533333543,0.6525477778834133,0.0003062125544475369,0.000293646500047536,-1.256605440000093e-05,0.02660589753461684,0.025514070465723335,-4.103703201415888,39.72572483142442,37.059705729967966,19.752563705891465,18.941977116731085,39.72572483142442,37.059705729967966,19.752563705891465,18.941977116731085
Zambia,20.569738,0.2735261331658906,4.871263573333332,5.144789706499222,-0.051280605,-2.2215076266666665,-2.2727882316666665,0.22224552816589058,2.649755946666665,2.8720014748325555,5.211314479216936,-2.2727882316666665,2.93852624755027,0.0023151553679246497,0.00129240066367465,-0.0010227547042499997,0.20115695976885462,0.11229284734401626,-44.17650402300287,1633.8217681615617,517.0884712490744,250.11449861438302,139.62265707188664,1639.1505569253964,522.417260012909,253.3486075134713,142.85676597097495
Zimbabwe,16.665407,0.8215630290670556,1.5054643199999964,2.3270273490670523,-0.182871024,-0.6195030133333317,-0.8023740373333317,0.6386920050670556,0.8859613066666648,1.5246533117337204,2.3583302077645,-0.8023740373333317,1.555956170431168,0.0010471623070801735,0.0006860939902801742,-0.0003610683167999993,0.09098481639511424,0.05961266492631078,-34.4806449161424,486.5122110843778,176.08887748778272,139.63219434527176,91.48611322446074,489.0111224944963,178.58778889790122,141.51050783005178,93.36442670924077
